Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
16,0.07670310600641,0,0.0251729431017673,0,0.0140422964367856,0
32,0.0366921306129787,1.06381431880624,0.0119418777458521,1.07584419504761,0.00625888758508981,1.16580071953058
64,0.0178010878865566,1.04350526841462,0.00577732360050012,1.04755649386043,0.00288496162487831,1.11735413590446
128,0.00874807949676646,1.02492717619329,0.00283672030748433,1.02617739342208,0.00138078651324835,1.06306185032918
256,0.00433353588741849,1.01342167860543,0.00140500995393964,1.01364356061018,0.000673590959531332,1.03554559745979
