Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
16,0.0234434854522266,0,0.00863358635508553,0,0.0065742334111436,0
32,0.00579295136008271,2.01681662116764,0.0021686739766697,1.99314678870548,0.00171471259022966,1.93885589784539
64,0.00144466456812584,2.0035639945887,0.000542978188088779,1.99784703461594,0.000433382502777871,1.98425396793725
128,0.000361044860167852,2.00048454743638,0.000135848858431423,1.99889180254617,0.000108795796939384,1.99401808512458
256,9.02023773064626e-05,2.00094074279611,3.39579728798135e-05,2.000180197383,2.72261251940686e-05,1.99855924405169
