Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
16,0.053126052661083,0,0.0185937539369879,0,0.0139347815903312,0
32,0.018604463586874,1.51377072799962,0.00638876599792342,1.54120886482666,0.00497294572224692,1.48651780035269
64,0.00523341624963797,1.82982387846244,0.00178535933768538,1.83932282541397,0.00135790455384804,1.87271860764484
128,0.00134205740782404,1.96330662543324,0.000456532630408975,1.96742458861547,0.000333596319106533,2.02520680180903
256,0.000339342773344224,1.98363119067622,0.000115297398150667,1.98535802280166,8.24097080171089e-05,2.01721716551391
