tau0,Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
10,16,0.0551378031607681,0,0.0193631297074831,0,0.0142915197088502,0
10,32,0.0171076268874589,1.68840213972403,0.00586255191452077,1.72371145933792,0.00449852761877484,1.66763455008278
10,64,0.00510327426979609,1.74514456293798,0.00174835142608567,1.74553359131192,0.00136849715763288,1.71686044217196
10,128,0.00136450952902766,1.90304071016343,0.000467516179206841,1.90290700390017,0.000361311905571559,1.92127573938746
10,256,0.00034479750345052,1.98456123611856,0.000117909017116336,1.98734223988733,8.89083475590838e-05,2.02285400930657
1000,16,0.0616798534160504,0,0.021910179769113,0,0.0161642192122295,0
1000,32,0.0187931948717815,1.71458898868644,0.00648099011850268,1.75731518192313,0.00501162806954448,1.68945256568202
1000,64,0.00523846611809553,1.84299400661745,0.00181225814882503,1.83842575831507,0.00144604459357982,1.793167307925
1000,128,0.00124946246198064,2.06783687752891,0.000435523581828034,2.05696573396914,0.000332514102954027,2.1206246070666
1000,256,0.000298995630458564,2.06311125265357,0.000104355588357045,2.06124297651958,7.89926223349658e-05,2.07362570961271
100000,16,0.0617612822540997,0,0.0219421194907443,0,0.0161909454370015,0
100000,32,0.0188178874241139,1.71459803127501,0.00649028611663972,1.75734890479945,0.00501961366778662,1.68953899409997
100000,64,0.00524289979236909,1.84366779711438,0.00181438751046939,1.8387994646613,0.00144803800206846,1.79347686733447
100000,128,0.00125226884714072,2.06582064697411,0.000436578047991863,2.0551711187776,0.000332419413322277,2.12302292157118
100000,256,0.000302565238500885,2.04922617288016,0.000105583017016988,2.0478617941122,7.99550513983205e-05,2.05574354983251
