epsilon,Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
1,16,0.0132555478779982,0,0.00493402226807321,0,0.00433210064830317,0
1,32,0.00295112072779416,2.16726145438059,0.00109799268981643,2.16789577753605,0.00112462327653872,1.94562494964225
1,64,0.000645520353258921,2.19272845184058,0.000243954570369883,2.17018403242465,0.000242864886836829,2.21121598527711
1,128,0.000150687212447316,2.09890559165798,5.7601352967138e-05,2.08243790784048,5.5768297907384e-05,2.12263677707228
1,256,3.6428282988133e-05,2.04842609100995,1.40254033844596e-05,2.03806043398625,1.34189444140759e-05,2.05517405141013
0.1,16,0.0126393320200315,0,0.00475919491604396,0,0.00409753624221097,0
0.1,32,0.00303592436399105,2.05771246660336,0.00112752804545321,2.07755422360464,0.001156567719902,1.82490696803184
0.1,64,0.000673284786819467,2.17284707642777,0.000253941937419748,2.15059274399392,0.000254187055290775,2.18588727505558
0.1,128,0.000156691258921894,2.10329216604202,5.97964414608336e-05,2.08636713351598,5.83639216196682e-05,2.12274183168574
0.1,256,3.78760136430486e-05,2.04856829697816,1.45553500716288e-05,2.03851009269292,1.39728533317882e-05,2.06245016792849
0.01,16,0.0126393320200317,0,0.00475919491604402,0,0.00409753624221108,0
0.01,32,0.00303592436399086,2.05771246660347,0.0011275280454532,2.07755422360468,0.00115656771990195,1.82490696803193
0.01,64,0.000673284786819463,2.17284707642769,0.000253941937419744,2.15059274399393,0.000254187055290796,2.18588727505541
0.01,128,0.000156691258922022,2.10329216604083,5.97964414608322e-05,2.08636713351599,5.8363921619585e-05,2.12274183168791
0.01,256,3.78760136430785e-05,2.0485682969782,1.45553500716234e-05,2.03851009269343,1.39728533316424e-05,2.06245016794147
0.001,16,0.0126393320200317,0,0.00475919491604394,0,0.00409753624221085,0
0.001,32,0.00303592436399086,2.05771246660347,0.00112752804545321,2.07755422360464,0.00115656771990204,1.82490696803175
0.001,64,0.000673284786819723,2.17284707642713,0.00025394193741975,2.1505927439939,0.00025418705529065,2.18588727505634
0.001,128,0.000156691258921978,2.1032921660418,5.97964414608367e-05,2.08636713351592,5.8363921619467e-05,2.12274183169
0.001,256,3.78760136431875e-05,2.04856829697364,1.45553500716208e-05,2.03851009269379,1.39728533318298e-05,2.06245016791921
0.0001,16,0.0126393320200317,0,0.00475919491604391,0,0.00409753624221088,0
0.0001,32,0.00303592436399088,2.05771246660346,0.00112752804545322,2.07755422360462,0.00115656771990198,1.82490696803183
0.0001,64,0.000673284786819615,2.17284707642737,0.000253941937419752,2.1505927439939,0.00025418705529074,2.18588727505576
0.0001,128,0.00015669125892188,2.10329216604247,5.97964414608356e-05,2.08636713351596,5.83639216197238e-05,2.12274183168417
0.0001,256,3.78760136430698e-05,2.04856829697722,1.45553500716268e-05,2.03851009269317,1.39728533317118e-05,2.06245016793774
1e-05,16,0.0126393320200319,0,0.00475919491604393,0,0.00409753624221081,0
1e-05,32,0.00303592436399072,2.05771246660356,0.00112752804545321,2.07755422360463,0.00115656771990202,1.82490696803176
1e-05,64,0.000673284786819516,2.17284707642751,0.000253941937419761,2.15059274399384,0.000254187055290837,2.18588727505526
1e-05,128,0.000156691258922127,2.10329216603998,5.97964414608243e-05,2.08636713351628,5.83639216195087e-05,2.12274183169004
1e-05,256,3.78760136430029e-05,2.04856829698204,1.45553500716293e-05,2.03851009269265,1.39728533319547e-05,2.06245016790735
1e-06,16,0.0126393320200317,0,0.004759194916044,0,0.00409753624221093,0
1e-06,32,0.00303592436399071,2.05771246660354,0.0011275280454532,2.07755422360467,0.00115656771990204,1.82490696803178
1e-06,64,0.000673284786819683,2.17284707642715,0.000253941937419756,2.15059274399385,0.00025418705529083,2.18588727505532
1e-06,128,0.000156691258921928,2.10329216604218,5.97964414608336e-05,2.08636713351603,5.83639216195017e-05,2.12274183169017
1e-06,256,3.78760136431867e-05,2.04856829697321,1.45553500716196e-05,2.03851009269383,1.39728533316633e-05,2.06245016793726
