Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
4x4,0.0628482199348792,0,0.041423569737646,0,0.0642860796843731,0
8x8,0.0255940904258059,1.29606114732788,0.0177015862924903,1.22657323495215,0.02801634765931,1.19823748287008
16x16,0.007329352868968,1.80405300697366,0.00509118117210876,1.79780633973293,0.00852782161898525,1.71601972572715
32x32,0.000859280718321124,3.09248439665422,0.000611192295561048,3.05830214292591,0.00102317135631725,3.05912947913846
64x64,0.000113579006328071,2.91943332706483,7.85869480815911e-05,2.95926472640441,0.000127521178158908,3.00423901307897
