Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
4,0.019745843311354,0,0.01538456761108,0,0.0159370619905862,0
8,0.0023803037704276,3.05233137941491,0.0019543281521858,2.97673926038623,0.00212898430260394,2.9041484742362
16,0.000311319228482936,2.93467910759633,0.000245277073844715,2.99418843529467,0.00026320060106852,3.0159306237139
32,3.87775449084056e-05,3.00510131567191,3.06905212519947e-05,2.9985473368071,3.33158289431562e-05,2.98188308836389
64,4.84291698078219e-06,3.00127328913288,3.8372809455196e-06,2.99963684848175,4.17694287627862e-06,2.99568847176581
