Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
8,0.0771372184304447,0,0.0677561918176153,0,0.102776106822264,0
16,0.022152486291232,1.79995849409712,0.0196761047570231,1.78390815022333,0.0301130951343089,1.77104200245711
32,0.00449065860685816,2.30246967573979,0.0036498062240289,2.43055286581644,0.00489885252123263,2.61987523576609
64,0.00122611451853788,1.87283331596281,0.00101599656380332,1.84492434749237,0.00144823566281446,1.7581474775444
128,0.000319521848871364,1.94010724138446,0.000268179300692378,1.92162572995058,0.000388903057615458,1.89681390012678
