Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
4,0.0335390158570894,0,0.0272300411456449,0,0.0324828167465546,0
8,0.0504246924236438,-0.588290022636326,0.0435468116285169,-0.677367930385161,0.0501751841712628,-0.627297265895105
16,0.0432060671100521,0.222896465171712,0.0371938697637657,0.227502234580796,0.0517729776719559,-0.0452252886700287
32,0.0394054835823261,0.132837507671686,0.0341715238673834,0.122270272463553,0.0505835829003115,0.033530067205388
64,0.0406139543675129,-0.0435790957528051,0.0354852603208543,-0.0544253043381516,0.0501552443984153,0.0122686668728255
