Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
4x4x4,32.2491895922194,0,8.93691482660113,0,16.4788192221679,0
8x8x8,9.594479035146,1.74898652907863,2.7020957170627,1.72569809420482,5.76517350804688,1.51517693811934
16x16x16,2.18633541952492,2.13368972156847,0.764497792631085,1.82149453939654,1.85663612752348,1.63467293106156
