Resolution,L1_Error,L1_Order,L2_Error,L2_Order,max_Error,max_Order
4x4,0.00113687463862382,0,0.000720103377481322,0,0.00101432213072177,0
8x8,0.000901328737626946,0.334947884404167,0.000574382831049172,0.326191407578775,0.000781929532220078,0.375405397181966
16x16,0.000439164631041264,1.03729152094039,0.000273052493422219,1.0728342949518,0.000334623322609031,1.22450059519729
32x32,9.76349124559312e-05,2.16929284236017,5.97927672726323e-05,2.19113544406005,7.16282321148337e-05,2.22393776211406
64x64,4.90312520739671e-05,0.993695518254983,3.02396941806726e-05,0.983527432493634,3.48225245390034e-05,1.04050753647833
